policy,missing_gold_titles,queries,baseline_recall_at_5,baseline_recall_at_10,baseline_recall_at_20,policy_recall_at_5,policy_recall_at_10,policy_recall_at_20,new_recall_at_5,new_recall_at_10,new_recall_at_20,mean_source_rank,mean_policy_rank,mean_rank_improvement,positive_score_rate,prompt_parse_ok_rate
source_order,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.010416666666666666,0.16666666666666666,0.34375,0.0,0.0,0.0,36.020833333333336,36.020833333333336,0.0,0.0,
question_lexical,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.052083333333333336,0.10416666666666667,0.17708333333333334,0.052083333333333336,0.07291666666666667,0.09375,36.020833333333336,46.59375,-10.572916666666666,0.59375,
demand_lexical,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.052083333333333336,0.09375,0.16666666666666666,0.052083333333333336,0.07291666666666667,0.09375,36.020833333333336,46.59375,-10.572916666666666,0.6145833333333334,
llm_query_reform,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.052083333333333336,0.0625,0.17708333333333334,0.052083333333333336,0.041666666666666664,0.10416666666666667,36.020833333333336,47.385416666666664,-11.364583333333334,0.6770833333333334,1.0
llm_demand_reform,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.052083333333333336,0.10416666666666667,0.14583333333333334,0.052083333333333336,0.08333333333333333,0.09375,36.020833333333336,46.885416666666664,-10.864583333333334,0.5833333333333334,1.0
llm_demand_hyde,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.11458333333333333,0.16666666666666666,0.2916666666666667,0.11458333333333333,0.13541666666666666,0.14583333333333334,36.020833333333336,38.229166666666664,-2.2083333333333335,0.9375,1.0
llm_combined,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.08333333333333333,0.125,0.23958333333333334,0.08333333333333333,0.10416666666666667,0.10416666666666667,36.020833333333336,41.46875,-5.447916666666667,0.9479166666666666,
llm_listwise_select,96,72,0.010416666666666666,0.16666666666666666,0.34375,0.25,0.3229166666666667,0.4791666666666667,0.25,0.2708333333333333,0.22916666666666666,36.020833333333336,30.989583333333332,5.03125,0.34375,0.9166666666666666
